Unnamed: 0,train_loss_mean,train_loss_std,train_acc_mean,train_acc_std,test_loss_mean,test_loss_std,test_acc_mean,test_acc_std
0,2.5483048510551454,0.09765454992933698,0.10294333333333335,0.004424263906132985,3.755925827026367,1.4278157814376657,0.14038,0.03660747191489738
1,2.984975349903107,0.4364747387124598,0.24801666666666664,0.07387076270983894,19.689687633514403,8.660483492262449,0.1935,0.0257234328968744
2,3.7790580320358274,0.21159932868363227,0.37995999999999996,0.018349623822968272,8.573000612258912,4.234497098581287,0.24581999999999998,0.08049137842030041
3,4.585623164176941,1.0935710132402239,0.3270933333333333,0.03303320005018515,5.868922066688538,2.1584117929691247,0.291,0.09381796203286447
4,3.2242328429222114,0.4961078978458043,0.4004766666666667,0.058421177429269805,10.859577646255492,5.380900261534917,0.2393,0.03521881599372697
5,3.7804289174079897,0.9779774495291269,0.38483999999999996,0.09824770749375161,7.250512309074402,2.4008782760431666,0.28222,0.04756234855429239
6,3.370075733661652,0.6585719133675586,0.44645999999999997,0.07493874683885351,6.1842865562438964,3.6541087698558656,0.32954,0.10708955598003012
7,3.1489860606193547,0.9937696396550297,0.40367333333333344,0.06289731556716513,5.996491079330444,1.0453617792048988,0.30354000000000003,0.07337637903303758
8,2.851253389120102,0.47722128069164654,0.43485666666666667,0.05482790702633917,4.731927356719971,0.9746789575730607,0.3736,0.10629376745604603
9,2.818281465768814,0.7769995911901284,0.45508,0.09354441562404696,5.705130169391632,3.379193218497379,0.38934,0.12993341756453572
10,2.5559163022041322,0.9374524391995429,0.47311333333333333,0.06350139149831462,3.7512253761291503,1.150294140258885,0.36944,0.0752969986121625
11,2.436059243679047,0.46320665973939107,0.4337366666666667,0.07746542185603415,3.844229176044464,1.1961844704289561,0.40534,0.05763864155234752
12,2.2439576101303103,0.5682224123616649,0.5357233333333333,0.040299713260628645,3.8070155549049374,2.8028524771474994,0.45183999999999996,0.1248297760952891
13,1.536816934347153,0.24946971784217623,0.6062666666666667,0.05580649354888925,3.819475870132446,2.118185241332296,0.41864,0.06075481873892801
14,2.5420550048351287,1.087578859595386,0.4778433333333333,0.03443512136370851,2.707851774692535,1.898164531803914,0.52346,0.048831680290565484
15,1.5945198798179625,0.3042754858448027,0.6096,0.03382858751608371,4.696995041370392,5.037156123763856,0.44982000000000005,0.12432765983480908
16,1.667645255327225,0.3175651979532301,0.5733533333333334,0.05266343133522537,2.113960936069488,0.29832328080236914,0.49322,0.03304779871640469
17,1.7438397264480592,0.8775447953361815,0.58075,0.05361578462646158,2.218797378540039,0.808259214516669,0.5172000000000001,0.06714882724217901
18,2.526941215395927,2.1460419258591945,0.5252033333333334,0.10448364332383431,14.135825786590576,25.573433442372114,0.47287999999999997,0.09870335353978606
19,1.7677209985256197,0.6951155257903171,0.58258,0.12532664288437106,2.0678054213523867,0.6234659363851047,0.5794600000000001,0.03854332627057505
20,1.3409693050384521,0.20305422151992894,0.6181466666666667,0.03983447418171014,2.124920434951782,1.0905982394204963,0.5205,0.1203680813172662
21,1.5523361396789555,0.45271403012545336,0.5927233333333333,0.04481087975530546,2.5553279757499694,1.2343278337556862,0.52354,0.11794179920621867
22,1.3572076821327208,0.27769993198242887,0.5976666666666667,0.04904328445363342,2.285426435470581,0.7012244519814039,0.5467599999999999,0.04819655589354907
23,1.6226164770126341,0.5435802854439576,0.5864966666666667,0.06065301403154758,2.7399951505661013,2.8498685726725532,0.52058,0.03247009393272523
24,1.3525279450416565,0.11165585919880906,0.5778666666666668,0.016419276442306726,1.29575119972229,0.2149713172900753,0.5950799999999999,0.07279036337318286
25,1.216060732603073,0.2671052339311233,0.6370266666666666,0.03187181051580775,18.233425941467285,37.058162137552486,0.5650999999999999,0.1536431417278363
26,1.2376300472021102,0.5077861275762084,0.66391,0.03712328671692024,1.7423003828525545,1.037710107061009,0.60446,0.10393227602626626
27,1.0204655814170838,0.2247945516881218,0.6644333333333333,0.07061018969588523,1.3763377714157106,0.6758235460222504,0.6278599999999999,0.06041972360082422
28,1.063505919575691,0.13564775331057743,0.6618466666666667,0.028720577698460974,1.250055080652237,0.50041950893069,0.66012,0.05491167453283503
29,0.9769704878330231,0.2876724642355635,0.6966733333333334,0.04642278774720692,1.182033052444458,0.308834812287843,0.66598,0.04071709714603928
30,0.9879424953460696,0.23456354410812147,0.6803000000000001,0.05464770758636123,1.3745112514495852,0.8368682661008169,0.6273199999999999,0.12338005106174985
31,0.9511610430479049,0.18800984799606474,0.6893966666666668,0.059754974688305214,1.1790479278564452,0.29269604784459624,0.65774,0.054769453165062744
32,0.9393119221925735,0.15844361515308686,0.6999500000000001,0.03755531660837857,0.9922790205478668,0.4109108342934083,0.6928,0.08011242100947892
33,0.8410381150245666,0.19912726038703474,0.7168300000000001,0.047501540033514256,1.3163879382610322,0.9098249615137014,0.6799999999999999,0.08170045899503867
34,0.7971722227334975,0.16414196254438604,0.7258066666666667,0.05233895882715962,1.1355441105365753,0.5077067308837744,0.67752,0.07379333980787157
35,0.8773121458292007,0.22950578996491022,0.7123999999999999,0.05883945907674921,1.4045083224773407,1.0124293136435911,0.6639200000000001,0.08696158347224366
36,0.8631601560115815,0.19312784963217391,0.7165100000000001,0.04041772610295308,1.1427314829826356,0.744498768041809,0.69474,0.06092694806077193
37,0.9901266044378281,0.5752383573438622,0.7213233333333333,0.058991380726340005,0.7727498984336852,0.12250132279593003,0.7367800000000001,0.03868820233611278
38,0.6945018959045409,0.13927577509026692,0.7557333333333334,0.043824447768594,0.7012402164936065,0.08955646412813408,0.7506200000000001,0.030525186322117686
39,0.6177815270423889,0.08157087667824545,0.7755066666666667,0.029607444634378283,0.7362568724155426,0.1288533211526152,0.7445599999999999,0.03149885712212434
40,0.62330717086792,0.09410639359819403,0.77354,0.03171832321825633,0.7420395684242248,0.13905746772431424,0.74624,0.038073783631259954
41,0.6450324329733849,0.1031462203742167,0.7602466666666667,0.041301700597217786,0.7368709969520568,0.12444254326952257,0.73568,0.030321889782795507
42,0.6531920701265335,0.09711407599364619,0.75967,0.028412407794248362,0.6956313335895539,0.1828575550228105,0.7658800000000001,0.03888491995619898
43,0.6062286362051963,0.11064491192541785,0.78784,0.03571626924650569,0.609538659453392,0.13180327447493256,0.7806200000000001,0.0418263911902521
44,0.5323801389336585,0.07281616670954838,0.8016366666666667,0.03284816374032361,0.5443907481431961,0.037614958562333746,0.79646,0.014325082896793358
45,0.4950851038098335,0.038736404721666215,0.8153033333333333,0.01806775596347137,0.5689040917158127,0.0655093448091106,0.7935399999999999,0.025805193275773006
46,0.5061870300769805,0.0478776887859965,0.8106233333333334,0.024727747010640122,0.6142970031499864,0.10624294370732874,0.7819999999999999,0.027773008479457195
47,0.5357394295930863,0.07920330741959693,0.7997066666666667,0.02270429964174675,0.5729159712791443,0.06129824500958125,0.79772,0.018307839850730638
48,0.5197432455420494,0.05773573076765358,0.8165033333333334,0.014479685961910769,0.5545997649431229,0.0609989434111584,0.79524,0.032593757070948415
49,0.48962938725948335,0.052554850954179555,0.81487,0.030407954003297655,0.5481350272893906,0.11093313979422025,0.80988,0.015134629166253166
50,0.48016384273767476,0.08209348555662829,0.8275399999999999,0.015209205911041003,0.5476774841547012,0.0364972085365558,0.80054,0.011664175924599247
51,0.47107870131731033,0.032929522317537756,0.8275133333333334,0.011680957913535085,0.5667571765184403,0.06941523727388896,0.7983,0.029107129710777044
52,0.4888165220618248,0.041916749577975976,0.8177233333333331,0.017737020293411468,0.5482195204496383,0.08459248495367441,0.7971199999999999,0.024232457572437815
53,0.466379728615284,0.05521981836703785,0.8233633333333333,0.01971449833103663,0.5227688527107238,0.03539963949155104,0.8184000000000001,0.011728384372964577
54,0.46366086572408677,0.03279980269520859,0.8338433333333335,0.013674817691248701,0.505213987827301,0.02947155476631978,0.8131999999999999,0.014296328199926038
55,0.4383143198490142,0.025757539744734635,0.8349266666666667,0.01391904470700327,0.5490769231319426,0.09506979703039448,0.8084199999999999,0.027400492696300186
56,0.4628384950757026,0.06826863950921662,0.8314133333333334,0.017046816255372854,0.5548636883497238,0.1498948570733291,0.8025200000000001,0.03341686699856827
57,0.44919769614934923,0.0545143061469873,0.8313933333333333,0.021106520845990306,0.549271451830864,0.07039307075778786,0.79902,0.024289442150860478
58,0.4415875035524368,0.03297901178791349,0.83147,0.016062929198762132,0.5666963976621628,0.057883020500413836,0.7942400000000001,0.025025646844787024
59,0.4441555848717689,0.0050153914217791395,0.8344533333333333,0.004895042843984588,0.5973791176080703,0.12152109438211922,0.78786,0.030335342424307653
60,0.44933277755975726,0.04146050991533228,0.8305033333333334,0.015831343734643715,0.5629084503650665,0.08694340716406476,0.79878,0.02993538040513268
61,0.4571059808135033,0.047285120077885684,0.8287766666666666,0.019536289594268196,0.5077702510356904,0.056782971565209076,0.81408,0.014729799727083884
62,0.4146482044458389,0.036600809705718974,0.8460599999999999,0.01169816343610305,0.48316112220287327,0.03708085826597242,0.8268799999999998,0.01096161484453819
63,0.4035561248660088,0.022779689429608597,0.8489566666666667,0.008541781300043799,0.5155083328485489,0.036675983738645196,0.8068,0.012785538705897354
