,train_loss,train_acc,test_loss,test_acc
0,2.300864803791046,0.1075,2.16498544216156,0.4707
1,2.1698811888694762,0.45943333333333336,2.0117043972015383,0.617
2,2.020422029495239,0.6091666666666666,1.7886091470718384,0.6853
3,1.8032576322555542,0.6784333333333333,1.480853021144867,0.7274
4,1.5039745688438415,0.7163833333333334,1.1556923747062684,0.7761
5,1.1826252400875092,0.7660166666666667,0.9528124630451202,0.7729
6,0.9895765572786331,0.7584666666666666,3.1499780416488647,0.2299
7,3.0589763164520263,0.23256666666666667,4.773495197296143,0.4247
8,4.82682569026947,0.4143833333333333,3.0802858114242553,0.1804
9,3.053390085697174,0.17956666666666668,2.2395060539245604,0.3546
10,2.2368325710296633,0.35223333333333334,1.9473482012748717,0.5441
11,1.9507336556911468,0.52865,1.5919211626052856,0.5409
12,1.6077033698558807,0.532,1.5434662699699402,0.4673
13,1.5493490517139434,0.4686166666666667,1.8932300686836243,0.4264
14,1.9236808240413665,0.41546666666666665,1.982615339756012,0.3993
15,1.9924646139144897,0.38565,1.7816365003585815,0.3765
16,1.770100337266922,0.38061666666666666,1.5242960929870606,0.4377
17,1.5198624730110168,0.44198333333333334,1.5462083339691162,0.4383
18,1.5514579951763152,0.4357333333333333,1.495728862285614,0.4771
19,1.4911100566387177,0.489,1.5904367804527282,0.5054
20,1.5831775605678557,0.5089166666666667,1.4512349367141724,0.495
21,1.4440304219722748,0.5055666666666667,1.5201561450958252,0.4637
22,1.4996058523654938,0.47015,1.3901615262031555,0.4783
23,1.3872930467128755,0.4806,1.4736979484558106,0.5048
24,1.4941461265087128,0.5034333333333333,1.2324111104011535,0.5808
25,1.2560822546482087,0.5765166666666667,0.8666879534721375,0.7577
26,0.898891007900238,0.75095,0.8014640569686889,0.7389
27,0.8123569011688232,0.7379833333333333,1.78245290517807,0.4686
28,1.7866369783878326,0.46625,2.358361554145813,0.5501
29,2.3590641260147094,0.549,3.354051947593689,0.3029
30,3.2887319207191466,0.3058166666666667,1.8587082862854003,0.3645
31,1.8744285345077514,0.35583333333333333,1.5670814752578734,0.4519
32,1.5795115172863006,0.45165,1.2571012854576111,0.6578
33,1.272891104221344,0.6518333333333334,1.0013910710811615,0.6433
34,1.0301035940647125,0.6378833333333334,1.0870702624320985,0.5811
35,1.0948855757713318,0.5826,1.2325091361999512,0.6011
36,1.2389405369758606,0.6019833333333333,1.3090918898582458,0.5511
37,1.3194044530391693,0.5427833333333333,1.1944308042526246,0.6098
38,1.208531767129898,0.6096666666666667,1.0190990209579467,0.7088
39,1.0365485161542893,0.7015666666666667,0.7969886124134063,0.7403
40,0.8102113723754882,0.73915,0.7349102556705475,0.7405
41,0.7609323769807815,0.7325666666666667,1.1657249271869659,0.6595
42,1.1397888362407684,0.66305,1.1453251957893371,0.6844
43,1.1540459215641021,0.6822166666666667,1.1467825412750243,0.6348
44,1.1595581412315368,0.6301333333333333,1.1268775582313537,0.611
45,1.1340329468250274,0.6086,1.0671536684036256,0.6235
46,1.0734925746917725,0.6285,1.3429173469543456,0.5939
47,1.346420681476593,0.5893833333333334,1.2148693084716797,0.6135
48,1.230299609899521,0.6144166666666667,1.0552114188671111,0.6427
49,1.071225717663765,0.6413666666666666,0.9672261774539948,0.6418
50,0.976799288392067,0.64395,1.095413291454315,0.6514
51,1.0954763680696487,0.64815,0.977085942029953,0.6873
52,0.993033441901207,0.6779333333333334,0.8298528492450714,0.7477
53,0.8470309942960739,0.7430333333333333,0.8777804255485535,0.6722
54,0.8926551043987274,0.6737,1.0637809872627257,0.6595
55,1.081915283203125,0.6593166666666667,1.0204705715179443,0.6868
56,1.0301074087619781,0.6824666666666667,0.8719558775424957,0.7479
57,0.8833690613508225,0.7438166666666667,0.7255386233329773,0.7449
58,0.7463014781475067,0.7407333333333334,0.7744739770889282,0.7614
59,0.7800106525421142,0.76135,0.6673737227916717,0.7717
60,0.6962352156639099,0.77235,0.7541032671928406,0.7701
61,0.7692962437868118,0.7602,0.7343791127204895,0.7679
62,0.724549549818039,0.7690166666666667,0.7104310691356659,0.7764
63,0.7335128933191299,0.7665666666666666,0.6669928967952728,0.7752
64,0.6702055782079697,0.7738,0.7416133463382721,0.7506
65,0.7509284049272538,0.74875,0.724011379480362,0.7684
66,0.7321060329675675,0.7666833333333334,0.5021188586950303,0.8556
67,0.5168684735894203,0.8552666666666666,0.46119003295898436,0.8651
68,0.48274996429681777,0.8578166666666667,0.5275654017925262,0.8393
69,0.5412399888038635,0.8355833333333333,0.8232036769390106,0.7506
70,0.8379049479961396,0.7431333333333333,1.2188099861145019,0.603
71,1.2173949182033539,0.6036833333333333,0.8758853733539581,0.752
72,0.8875768899917602,0.7445333333333334,0.6077199757099152,0.8599
73,0.6260124534368515,0.8513333333333334,0.4547410160303116,0.864
74,0.47407847046852114,0.8612166666666666,0.4173889547586441,0.8734
75,0.43956436663866044,0.86665,0.48376785814762113,0.8318
76,0.4956281617283821,0.8269166666666666,0.5941306531429291,0.8131
77,0.6113641381263732,0.8071333333333334,0.5332107484340668,0.8407
78,0.5459678918123245,0.8360166666666666,0.5674628883600235,0.8034
79,0.5694979295134545,0.8063166666666667,0.7336394488811493,0.7851
80,0.7364107012748718,0.7767333333333334,0.755051589012146,0.7821
81,0.7720951735973358,0.7727166666666667,0.5814874470233917,0.8188
82,0.5849504172801971,0.818,0.4204164296388626,0.878
83,0.4381852105259895,0.8729666666666667,0.3748182237148285,0.8902
84,0.39013670980930326,0.8843,0.35811415016651155,0.8931
85,0.3726042851805687,0.8906,0.35811520665884017,0.8934
86,0.3731544777750969,0.8874,0.345127035677433,0.8966
87,0.3583303362131119,0.8938666666666667,0.37857083380222323,0.8836
88,0.3932482242584229,0.8790666666666667,0.350122395157814,0.8956
89,0.3622217997908592,0.8911666666666667,0.40361656844615934,0.8734
90,0.41651725918054583,0.8715833333333334,0.3966068625450134,0.8788
91,0.4057712912559509,0.87455,0.4124141752719879,0.8704
92,0.42435977756977084,0.86635,0.4552028179168701,0.8533
93,0.46296705305576324,0.84955,0.4495502829551697,0.8627
94,0.46416313499212264,0.8566,0.4006988912820816,0.8705
95,0.4148207321763039,0.8675166666666667,0.3246716737747192,0.9087
96,0.336305470764637,0.9047833333333334,0.30473324805498125,0.9058
97,0.3169273056089878,0.9019666666666667,0.31290743201971055,0.9045
98,0.32256850600242615,0.9033666666666667,0.33558077067136766,0.8924
99,0.347575369477272,0.8868666666666667,0.40546383857727053,0.865
100,0.4065284296870232,0.8635833333333334,0.444237744808197,0.8473
101,0.45291284322738645,0.8482166666666666,0.3269639745354652,0.9098
102,0.33890257850289346,0.9062833333333333,0.28486196845769884,0.9152
103,0.29488239586353304,0.9114166666666667,0.27276750057935717,0.9212
