,train_loss,train_acc,test_loss,test_acc
0,2.3184133410453795,0.10571666666666667,2.305866742134094,0.1282
1,2.3065751791000366,0.12548333333333334,2.2939260482788084,0.1582
2,2.294889807701111,0.15356666666666666,2.2821049213409426,0.19
3,2.2833213329315187,0.18745,2.270369219779968,0.2314
4,2.2718366980552673,0.22536666666666666,2.2586862087249755,0.27
5,2.2604053616523743,0.266,2.247023844718933,0.3117
6,2.248998987674713,0.30848333333333333,2.2353573560714723,0.3496
7,2.2375930666923525,0.34515,2.2236642122268675,0.3833
8,2.2261645078659056,0.3791833333333333,2.2119240283966066,0.4132
9,2.214692497253418,0.4092166666666667,2.2001223802566527,0.4386
10,2.203157889842987,0.4362333333333333,2.18823721408844,0.4643
11,2.191544222831726,0.46158333333333335,2.176256012916565,0.4887
12,2.1798370480537415,0.4844833333333333,2.164166235923767,0.5122
13,2.1680240631103516,0.5042166666666666,2.1519551038742066,0.5329
14,2.15609210729599,0.5232666666666667,2.1396111965179445,0.5477
15,2.144030547142029,0.5398166666666666,2.1271239042282106,0.5627
16,2.1318313121795653,0.55375,2.1144883155822756,0.5755
17,2.1194859385490417,0.5661666666666667,2.1016992807388304,0.5867
18,2.1069890022277833,0.5772,2.08875048160553,0.5963
19,2.094334578514099,0.58715,2.0756378889083864,0.6064
20,2.081518626213074,0.59545,2.0623579025268555,0.6132
21,2.068538284301758,0.60345,2.048907995223999,0.6209
22,2.055391812324524,0.6104,2.0352877378463745,0.6286
23,2.0420760035514833,0.61695,2.0214945673942566,0.6339
24,2.028589868545532,0.6226833333333334,2.007527804374695,0.6391
25,2.0149330258369447,0.6283666666666666,1.993389654159546,0.6447
26,2.001106768846512,0.6336666666666667,1.979081666469574,0.6502
27,1.9871125996112824,0.6385666666666666,1.9646088361740113,0.6546
28,1.9729520976543427,0.64335,1.9499701142311097,0.6582
29,1.9586269915103913,0.6478333333333334,1.9351669311523438,0.6618
30,1.944139266014099,0.6520166666666667,1.9202019453048706,0.6652
31,1.9294924676418304,0.65575,1.9050782203674317,0.6684
32,1.9146899223327636,0.6596166666666666,1.889800226688385,0.6719
33,1.899734801054001,0.6633666666666667,1.8743719696998595,0.6742
34,1.884632557630539,0.6668166666666666,1.8587983846664429,0.678
35,1.8693871200084686,0.6701333333333334,1.8430872082710266,0.6814
36,1.8540027141571045,0.6738833333333333,1.8272394776344298,0.6851
37,1.8384844422340394,0.6767166666666666,1.8112605810165405,0.689
38,1.8228371381759643,0.6795,1.7951556205749513,0.6922
39,1.8070665359497071,0.6825833333333333,1.7789309859275817,0.6957
40,1.791178399324417,0.6858,1.7625940084457397,0.7
41,1.7751773357391358,0.689,1.7461490750312805,0.7025
42,1.759069448709488,0.6918166666666666,1.7296031713485718,0.7049
43,1.7428606033325196,0.6944666666666667,1.7129635334014892,0.7081
44,1.7265574514865876,0.6975166666666667,1.6962369918823241,0.7104
45,1.7101664662361145,0.7002166666666667,1.6794310331344604,0.7123
46,1.6936939477920532,0.7029833333333333,1.6625539183616638,0.7144
47,1.6771469235420227,0.70545,1.6456100225448609,0.7165
48,1.660532397031784,0.7077666666666667,1.6286075115203857,0.7189
49,1.6438571691513062,0.7106166666666667,1.6115548253059386,0.7215
50,1.6271283447742462,0.7130166666666666,1.594459104537964,0.724
51,1.6103529810905457,0.7159166666666666,1.5773282289505004,0.726
52,1.5935389757156373,0.7184833333333334,1.560172438621521,0.7292
53,1.5766934216022492,0.7211833333333333,1.5429983258247375,0.7321
54,1.5598233580589294,0.7234333333333334,1.52581387758255,0.7346
55,1.542937272787094,0.7263,1.5086281061172486,0.7382
56,1.5260426580905915,0.7286166666666667,1.4914488434791564,0.7401
57,1.5091464936733245,0.7307833333333333,1.4742822408676148,0.7435
58,1.4922572493553161,0.73315,1.4571373343467713,0.7458
59,1.4753825128078462,0.7355666666666667,1.4400236368179322,0.7487
60,1.4585304379463195,0.7381666666666666,1.4229474186897277,0.7501
61,1.441708767414093,0.7400833333333333,1.405917799472809,0.753
62,1.424924945831299,0.7421333333333333,1.3889423489570618,0.7557
63,1.4081865191459655,0.7445666666666667,1.3720291614532472,0.7579
64,1.3915018439292908,0.7468833333333333,1.355187475681305,0.7603
65,1.3748791873455048,0.7489666666666667,1.3384268760681153,0.7623
66,1.3583261251449585,0.7512833333333333,1.3217537879943848,0.7651
67,1.341849535703659,0.7536,1.3051758527755737,0.7667
68,1.325456565618515,0.7559166666666667,1.2886993288993835,0.7695
69,1.309154850244522,0.7578833333333334,1.2723305583000184,0.7716
70,1.2929509222507476,0.7600833333333333,1.2560763478279113,0.774
71,1.2768524527549743,0.7625833333333333,1.2399455547332763,0.7761
72,1.2608659148216248,0.7649833333333333,1.223943293094635,0.7779
73,1.2449977397918701,0.7672166666666667,1.2080749869346619,0.7812
74,1.229253989458084,0.76925,1.192346489429474,0.7832
75,1.213640308380127,0.7716666666666666,1.1767648458480835,0.7855
76,1.1981619060039521,0.7737833333333334,1.1613332867622375,0.7868
77,1.182824319601059,0.77585,1.1460574388504028,0.7892
78,1.167633593082428,0.7778833333333334,1.1309415817260742,0.7904
79,1.1525937080383302,0.7794166666666666,1.1159898161888122,0.7933
80,1.1377093315124511,0.7813333333333333,1.1012073159217834,0.7953
81,1.1229848504066466,0.7830166666666667,1.086597317457199,0.7972
82,1.108425009250641,0.7851333333333333,1.0721640586853027,0.7988
83,1.0940337419509887,0.78725,1.0579104125499725,0.8001
84,1.0798143804073335,0.7891833333333333,1.0438401043415069,0.8018
85,1.0657693982124328,0.7908833333333334,1.0299566566944123,0.8042
86,1.0519024223089217,0.7926833333333333,1.0162613928318023,0.8062
87,1.0382161498069764,0.7947,1.0027568221092225,0.8073
88,1.0247121900320053,0.7962833333333333,0.9894439339637756,0.8085
89,1.0113925635814667,0.7979333333333334,0.9763237237930298,0.8109
90,0.998259288072586,0.7994,0.9633982062339783,0.8121
91,0.9853141725063324,0.8010666666666667,0.9506673216819763,0.8139
92,0.9725583255290985,0.8024833333333333,0.9381314873695373,0.8151
93,0.9599924266338349,0.8042,0.9257907152175904,0.8164
94,0.9476178139448166,0.8058,0.913644814491272,0.8177
95,0.9354344576597213,0.8076666666666666,0.9016957104206085,0.8191
96,0.9234431624412537,0.8094,0.8899434387683869,0.8208
