,train_loss,train_acc,test_loss,test_acc
0,2.299073648452759,0.08768333333333334,2.021037220954895,0.6884
1,2.029519486427307,0.67885,1.8101129293441773,0.6665
2,1.8231157958507538,0.6614333333333333,1.6450143575668335,0.6407
3,1.6607958793640136,0.63575,1.5127270936965942,0.6251
4,1.5301085650920867,0.6196666666666667,1.4068024158477783,0.6186
5,1.4245872616767883,0.6123833333333333,1.3147226810455321,0.6226
6,1.3323826014995575,0.6190833333333333,1.2176262497901917,0.6484
7,1.2352600395679474,0.6434,1.102738118171692,0.6871
8,1.1204490184783935,0.6806333333333333,0.9768359005451203,0.714
9,0.9940329194068909,0.7079,0.8614419043064118,0.7101
10,0.8773571014404297,0.7053333333333334,0.7769651353359223,0.7112
11,0.7915204226970672,0.7111,0.7447410881519317,0.7256
12,0.7579495936632157,0.72095,0.7851147949695587,0.7196
13,0.7966043144464493,0.7192,0.8736934006214142,0.7282
14,0.8835060507059097,0.7250833333333333,0.9076136767864227,0.7323
15,0.9161921620368958,0.7266666666666667,0.8277934610843658,0.7429
16,0.8351078987121582,0.7395166666666667,0.7329027235507966,0.7639
17,0.739425140619278,0.7656,0.741363137960434,0.7787
18,0.7479542702436447,0.7763,0.8598133265972138,0.7781
19,0.865034306049347,0.77015,0.9305551528930665,0.7632
20,0.9325090855360031,0.75715,0.8481219410896301,0.7826
21,0.8527060180902482,0.7769666666666667,0.7613269507884979,0.8227
22,0.7756579488515853,0.8185833333333333,0.8577453374862671,0.8152
23,0.8805458456277847,0.81035,1.0149804174900054,0.7876
24,1.0336071580648423,0.7855166666666666,0.967926698923111,0.8061
25,0.9797487407922745,0.8059666666666667,0.8482402265071869,0.8378
26,0.8578971296548843,0.8322666666666667,0.8948646008968353,0.8213
27,0.9024227738380433,0.8189833333333333,0.9547059059143066,0.8178
28,0.9682717710733414,0.8121833333333334,0.9045086085796357,0.8429
29,0.9337333291769028,0.83575,0.9769261598587036,0.8394
30,1.012692603468895,0.8325666666666667,1.0879071056842804,0.8212
31,1.125452274084091,0.814,1.0369313418865205,0.8259
32,1.0776925027370452,0.8198666666666666,0.8998282611370086,0.8517
33,0.9364614099264145,0.8448333333333333,0.8963888168334961,0.854
34,0.9223861873149872,0.8513333333333334,1.0754372596740722,0.8336
35,1.0884659856557846,0.82985,1.1092308521270753,0.8354
36,1.1208165138959885,0.82915,0.9563463807106019,0.86
37,0.9776141911745071,0.8528166666666667,0.9332519233226776,0.8566
38,0.9639715433120728,0.85265,0.9766857624053955,0.8537
39,0.9978073626756668,0.8477333333333333,0.9887281060218811,0.8552
40,0.9923186212778091,0.85185,0.9349567234516144,0.8616
41,0.943619892001152,0.8581666666666666,0.9099725365638733,0.8629
42,0.9096256226301194,0.8585333333333334,0.929748946428299,0.8559
43,0.9292962938547135,0.8545833333333334,0.8232940584421158,0.8773
44,0.8427502751350403,0.8721166666666667,0.8890866160392761,0.8686
45,0.9277838259935379,0.86655,0.9475719332695007,0.864
46,0.9888995230197907,0.8617166666666667,0.8731832563877105,0.8712
47,0.9015215784311295,0.8697,0.7911001861095428,0.8752
48,0.8016609370708465,0.8730666666666667,0.7928701519966126,0.874
49,0.7875999689102173,0.8728,0.9339819192886353,0.8547
50,0.9354771405458451,0.8536333333333334,0.8674845695495605,0.8611
51,0.8862882822751998,0.8589666666666667,0.7312867939472198,0.8773
52,0.7671824216842651,0.8750666666666667,0.6912217795848846,0.8839
53,0.7268641859292984,0.8824,0.8038559198379517,0.873
54,0.8371553480625152,0.8678,0.8105118453502655,0.8777
55,0.8405228048563004,0.8729,0.7598098695278168,0.8791
56,0.7782972693443299,0.87555,0.7531769424676895,0.8715
57,0.7596104174852372,0.8690666666666667,0.6299064427614212,0.8886
58,0.647463496029377,0.8841333333333333,0.704732495546341,0.8748
59,0.7533890545368195,0.8715,0.7797080338001251,0.8652
60,0.8444710314273834,0.85755,0.5851834297180176,0.8931
61,0.6335405677556991,0.8887166666666667,0.615505263209343,0.8874
62,0.6342958614230156,0.8872333333333333,0.7763656437397003,0.871
63,0.7687847450375557,0.8702,0.7258420675992966,0.8848
64,0.7112968415021896,0.8838333333333334,0.6418452024459839,0.8954
65,0.6388846457004547,0.89165,0.6173206448554993,0.8932
66,0.6263981595635414,0.8906666666666667,0.5751374304294586,0.8939
67,0.6005005493760109,0.8928666666666667,0.6486451476812363,0.8769
68,0.7077257215976716,0.8749333333333333,0.5647817701101303,0.8892
69,0.6252495244145393,0.88695,0.5540325850248337,0.895
70,0.5872309982776642,0.8922166666666667,0.5709524780511857,0.8989
71,0.5952862873673439,0.8973,0.6110425472259522,0.8996
72,0.6273452818393708,0.8980833333333333,0.6579080104827881,0.8947
73,0.6565947964787483,0.89415,0.6236908286809921,0.8992
74,0.6086736336350441,0.89755,0.5575425058603287,0.9042
75,0.5512914225459099,0.90305,0.5244006335735321,0.9026
76,0.548252922296524,0.9020666666666667,0.5266515851020813,0.8987
77,0.5773421779274941,0.8979833333333334,0.5741873651742935,0.8915
78,0.6287597075104714,0.89375,0.5402834951877594,0.8973
79,0.579591128230095,0.9000833333333333,0.5175297766923904,0.9071
80,0.5362877771258354,0.9074666666666666,0.5559596389532089,0.9052
81,0.5512186199426651,0.9055,0.5893889397382737,0.9044
82,0.5678403466939926,0.9042666666666667,0.5854409664869309,0.9025
83,0.5670001581311226,0.9063166666666667,0.5537796646356583,0.9057
84,0.5557478770613671,0.9067333333333333,0.51353759765625,0.9111
85,0.5389230445027351,0.90905,0.47838118970394133,0.9163
86,0.5154417246580124,0.9116333333333333,0.45826549232006075,0.9161
87,0.4968177914619446,0.9126666666666666,0.4472237765789032,0.9195
88,0.48251172751188276,0.91535,0.4637644857168198,0.9176
89,0.48454857617616653,0.9150166666666667,0.503884345293045,0.9095
90,0.5054102703928948,0.9107833333333333,0.5073421478271485,0.9088
91,0.49836575984954834,0.9102166666666667,0.5051754295825959,0.9121
92,0.497513547539711,0.9107666666666666,0.4965424507856369,0.9146
93,0.4851305991411209,0.9136666666666666,0.4906266391277313,0.9144
94,0.46773689687252046,0.91495,0.4994837135076523,0.9109
95,0.46978388726711273,0.9135166666666666,0.49371719658374785,0.9135
96,0.45903717875480654,0.9167,0.4982707381248474,0.9184
97,0.46766320765018465,0.9171666666666667,0.49319182634353637,0.9174
98,0.4723274618387222,0.9168,0.44180684089660643,0.9203
99,0.42757408171892164,0.922,0.3857884258031845,0.9283
100,0.37654130160808563,0.9290166666666667,0.39853565096855165,0.929
101,0.3779005244374275,0.9299166666666666,0.4745521366596222,0.9177
102,0.43704170137643816,0.9221166666666667,0.505732175707817,0.9155
103,0.4616696313023567,0.9184666666666667,0.4444150388240814,0.9213
104,0.40775579065084455,0.92565,0.39145947694778443,0.9287
105,0.3633456647396088,0.9312666666666667,0.4018510013818741,0.9251
106,0.3750482492148876,0.9268833333333333,0.42456463873386385,0.923
107,0.39799237698316575,0.9234666666666667,0.42959299087524416,0.92
108,0.40107588917016984,0.9224166666666667,0.4163579985499382,0.9212
109,0.38791620433330537,0.924,0.406891493499279,0.9213
