,train_loss,train_acc,test_loss,test_acc
0,2.300864803791046,0.1075,2.022363305091858,0.6604
1,2.030049669742584,0.6493166666666667,1.61319397687912,0.69
2,1.6301630020141602,0.68125,1.247644567489624,0.6313
3,1.2801505982875825,0.6200833333333333,8.714452028274536,0.0981
4,8.494449949264526,0.09886666666666667,10.109469318389893,0.2071
5,10.007419347763062,0.20898333333333333,12.651126098632812,0.0958
6,12.440638542175293,0.09863333333333334,2.780700922012329,0.101
7,2.7896727442741396,0.10235,2.4280282974243166,0.3117
8,2.43375164270401,0.30461666666666665,2.2796725988388062,0.2021
9,2.287323772907257,0.20428333333333334,2.1521434783935547,0.2824
10,2.1554731845855715,0.28618333333333335,1.9346365213394165,0.2956
11,1.9388433635234832,0.29843333333333333,1.6139726638793945,0.5114
12,1.6119876623153686,0.5107,1.5557098269462586,0.4618
13,1.5599912524223327,0.46681666666666666,7.678772735595703,0.1984
14,7.410557770729065,0.19886666666666666,5.019159984588623,0.1629
15,4.912187314033508,0.15803333333333333,6.011587381362915,0.1174
16,6.094243574142456,0.11543333333333333,9.162517833709718,0.1794
17,8.977051639556885,0.1846,11.941349411010743,0.101
18,11.792863464355468,0.10218333333333333,4.318630719184876,0.105
19,4.270445787906647,0.0996,3.0316476821899414,0.1041
20,3.034412693977356,0.1028,2.3619889497756956,0.0918
21,2.3565816402435305,0.08903333333333334,2.088314414024353,0.2918
22,2.095994257926941,0.2848833333333333,1.8880766391754151,0.2948
23,1.8821009695529938,0.3000833333333333,2.4677226305007935,0.2318
24,2.4340774178504945,0.24155,2.1324532985687257,0.1507
25,2.137209928035736,0.15738333333333332,1.8932034611701964,0.4199
26,1.8951921224594117,0.42085,2.240254521369934,0.3115
27,2.1896087408065794,0.32275,2.5598671197891236,0.3941
28,2.4753786087036134,0.39513333333333334,1.9420737624168396,0.2371
29,1.9464698493480683,0.24125,2.261730670928955,0.3015
30,2.2541759729385378,0.3014,1.869621741771698,0.2861
31,1.8683278679847717,0.2909,2.2397640347480774,0.3004
32,2.1732165217399597,0.30201666666666666,9.353033256530761,0.1996
33,9.214047861099242,0.1988,13.813254642486573,0.1716
34,13.444519567489625,0.18281666666666666,48.51373519897461,0.1011
35,48.072348022460936,0.10226666666666667,36.951869583129884,0.1009
