,train_loss,train_acc,test_loss,test_acc
0,2.306790030002594,0.08725,2.2752324819564818,0.1254
1,2.2742541313171385,0.12896666666666667,2.2430301904678345,0.2011
2,2.242944836616516,0.20363333333333333,2.211051368713379,0.2879
3,2.2118014097213745,0.2902,2.178301954269409,0.3765
4,2.1798703908920287,0.37648333333333334,2.1439218282699586,0.4611
5,2.146334445476532,0.459,2.1071633815765383,0.5309
6,2.1104716062545776,0.5231666666666667,2.067364478111267,0.5793
7,2.071627473831177,0.5692,2.0239105463027953,0.6131
8,2.029196226596832,0.60195,1.976263689994812,0.6362
9,1.9826604783535005,0.62635,1.9240026950836182,0.6531
10,1.9316066086292267,0.6455833333333333,1.8668408513069152,0.666
11,1.8757660150527955,0.66025,1.8047214150428772,0.6794
12,1.8150840938091277,0.673,1.7378431916236878,0.691
13,1.7497332215309143,0.6836833333333333,1.6667412996292115,0.7021
14,1.6802197873592377,0.6937,1.5923002362251282,0.7129
15,1.6073824167251587,0.7038166666666666,1.515748393535614,0.7221
16,1.5323919296264648,0.7128166666666667,1.43856782913208,0.7334
17,1.4566570520401,0.7239833333333333,1.3622859477996827,0.743
18,1.3816655039787293,0.7354166666666667,1.2883640646934509,0.7545
19,1.3088377296924592,0.7471833333333333,1.2179908633232117,0.7673
20,1.2393538236618042,0.7578833333333334,1.15200834274292,0.7779
21,1.1740555047988892,0.7689333333333334,1.090891295671463,0.7905
22,1.1134394884109498,0.77905,1.0348050594329834,0.7973
23,1.0577050983905791,0.7875,0.9836628139019012,0.8043
24,1.0067800879478455,0.7956666666666666,0.9371940433979035,0.8105
25,0.9604320406913758,0.8031666666666667,0.8950593650341034,0.8167
26,0.9183420866727829,0.8089,0.8568615078926086,0.8222
27,0.8801365405321121,0.8140333333333334,0.8222069919109345,0.8273
28,0.8454373508691788,0.81855,0.7907261669635772,0.8317
29,0.8138812005519866,0.8225166666666667,0.7620769739151001,0.8353
30,0.7851339042186737,0.8266,0.7359449923038482,0.8387
31,0.7588932156562805,0.83045,0.7120604813098907,0.8411
32,0.7348857820034027,0.8336333333333333,0.6901806712150573,0.8441
33,0.7128728121519089,0.8364,0.6700893461704254,0.8469
34,0.6926400899887085,0.8388,0.6515946388244629,0.8498
35,0.6740010917186737,0.8415666666666667,0.6345306754112243,0.8505
36,0.6567884385585785,0.84365,0.6187502682209015,0.8534
37,0.6408565968275071,0.8461,0.6041239440441132,0.8553
38,0.6260789483785629,0.8484,0.590535107254982,0.8563
39,0.6123400390148163,0.85015,0.5778814285993576,0.8578
40,0.5995369672775268,0.8521666666666666,0.5660715609788894,0.8594
41,0.5875810563564301,0.8538666666666667,0.5550278902053833,0.8608
42,0.5763946205377579,0.8557333333333333,0.5446815729141236,0.8627
43,0.565908819437027,0.8573833333333334,0.5349695235490799,0.8646
44,0.5560608699917793,0.8589666666666667,0.5258384943008423,0.8666
45,0.5467966824769974,0.86065,0.5172389447689056,0.8676
46,0.5380668789148331,0.8621166666666666,0.5091271281242371,0.8698
47,0.5298277050256729,0.8634333333333334,0.5014623433351517,0.871
48,0.5220381766557693,0.8648166666666667,0.49420957565307616,0.8718
49,0.5146635830402374,0.8659833333333333,0.4873357623815536,0.8738
50,0.5076711058616639,0.8672333333333333,0.48081415593624116,0.8752
51,0.5010322347283364,0.8683333333333333,0.47461971640586853,0.8764
52,0.49472091645002364,0.8694166666666666,0.4687285363674164,0.8771
53,0.4887139692902565,0.8706166666666667,0.4631184279918671,0.8783
54,0.48298982828855513,0.8716833333333334,0.45777089297771456,0.8798
55,0.4775300070643425,0.8726333333333334,0.45266902148723603,0.8807
56,0.47231624871492384,0.8735833333333334,0.44779482781887053,0.8812
57,0.4673320770263672,0.8746333333333334,0.44313348531723024,0.882
58,0.46256285160779953,0.8755666666666667,0.4386716902256012,0.8824
59,0.4579949647188187,0.8766666666666667,0.4343976616859436,0.8832
60,0.4536161348223686,0.8775833333333334,0.43030136823654175,0.8845
61,0.44941503256559373,0.87875,0.4263695657253265,0.8855
62,0.44538082778453825,0.8794666666666666,0.4225935012102127,0.886
63,0.44150338917970655,0.8800333333333333,0.41896367967128756,0.8865
64,0.43777354508638383,0.8807,0.41547210812568663,0.8869
65,0.43418263345956803,0.8815666666666667,0.4121111333370209,0.8873
66,0.43072310984134676,0.8821666666666667,0.4088751167058945,0.8876
67,0.42738849520683286,0.8827666666666667,0.40575557947158813,0.8882
68,0.424171108007431,0.8836166666666667,0.40274558663368226,0.8885
69,0.4210642099380493,0.8842833333333333,0.3998397052288055,0.8884
70,0.4180626541376114,0.88475,0.39703303575515747,0.8888
71,0.41516049206256866,0.8855166666666666,0.394319674372673,0.8893
72,0.41235251128673556,0.88595,0.3916954070329666,0.8897
73,0.40963375121355056,0.8865333333333333,0.3891554832458496,0.8901
74,0.4070002108812332,0.88715,0.3866956949234009,0.8903
75,0.4044470489025116,0.8876833333333334,0.38431214094161986,0.8908
76,0.40197047144174575,0.8880333333333333,0.3820009171962738,0.8914
77,0.39956683069467547,0.8884833333333333,0.37975877821445464,0.8923
78,0.3972331613302231,0.88895,0.37758193016052244,0.8926
79,0.39496576339006423,0.8893333333333333,0.3754691302776337,0.893
80,0.3927622243762016,0.8900166666666667,0.3734158843755722,0.8932
81,0.3906190097332001,0.8904666666666666,0.37141960561275483,0.8938
82,0.3885330244898796,0.8909,0.3694770663976669,0.894
83,0.38650197088718413,0.89145,0.36758666634559634,0.8947
84,0.3845235615968704,0.8916666666666667,0.36574558913707733,0.8949
85,0.3825953409075737,0.89205,0.3639523804187775,0.8955
86,0.3807152763009071,0.8923833333333333,0.3622050791978836,0.8963
87,0.3788816064596176,0.89285,0.36050106287002565,0.897
88,0.37709214687347414,0.8933833333333333,0.358838877081871,0.8976
89,0.3753447696566582,0.8936833333333334,0.35721581131219865,0.898
90,0.3736372858285904,0.8941166666666667,0.3556316703557968,0.8985
91,0.37196855545043944,0.8946,0.3540840372443199,0.8985
92,0.37033715695142744,0.89505,0.3525718927383423,0.8989
93,0.3687414363026619,0.8954,0.3510925605893135,0.8993
94,0.3671800300478935,0.8957,0.34964606910943985,0.8999
95,0.3656512752175331,0.89605,0.34823126196861265,0.8999
96,0.3641542553901672,0.89635,0.34684575647115706,0.9002
97,0.362687511742115,0.8966833333333334,0.34548876583576205,0.9006
98,0.3612501472234726,0.8969833333333334,0.34416019916534424,0.9013
99,0.35984079241752626,0.8971833333333333,0.3428580045700073,0.9015
100,0.35845843255519866,0.8975833333333333,0.341581429541111,0.9019
101,0.3571017995476723,0.8977666666666667,0.34032874554395676,0.902
102,0.35577013194561,0.8982833333333333,0.3390993610024452,0.9026
103,0.3544628471136093,0.8985833333333333,0.3378932252526283,0.9029
104,0.353178882598877,0.8989333333333334,0.3367089658975601,0.9032
105,0.35191718190908433,0.8994333333333333,0.3355463981628418,0.9033
106,0.3506770357489586,0.89975,0.3344043493270874,0.9035
107,0.3494576200842857,0.9001333333333333,0.3332818016409874,0.9037
108,0.34825841784477235,0.9005333333333333,0.3321781620383263,0.9042
109,0.34707899689674376,0.9008333333333334,0.331092768907547,0.9045
110,0.3459187880158424,0.9010833333333333,0.3300255358219147,0.9047
111,0.34477675408124925,0.9014,0.328975148499012,0.9051
112,0.343652269244194,0.9016666666666666,0.3279419019818306,0.9057
113,0.3425449013710022,0.9020166666666667,0.32692566215991975,0.906
114,0.34145455360412597,0.9021666666666667,0.3259251892566681,0.9061
115,0.34038057625293733,0.9024166666666666,0.324940000474453,0.9066
116,0.33932231068611146,0.90265,0.3239699721336365,0.9069
117,0.33827921748161316,0.90305,0.3230136200785637,0.907
118,0.3372509524226189,0.9033666666666667,0.32207142412662504,0.9072
119,0.3362366884946823,0.9037166666666666,0.3211421310901642,0.9074
120,0.33523593544960023,0.90395,0.32022618800401687,0.9076
121,0.33424841463565824,0.9042,0.31932320147752763,0.9078
122,0.3332740433514118,0.9043833333333333,0.31843231022357943,0.9082
123,0.33231201842427255,0.9045833333333333,0.317553249001503,0.9082
124,0.3313621900975704,0.90485,0.31668557971715927,0.9088
125,0.330424153059721,0.90505,0.31582874804735184,0.9091
126,0.3294977508485317,0.9051833333333333,0.3149827614426613,0.9093
127,0.3285824716091156,0.9054666666666666,0.31414730846881866,0.9094
128,0.32767828479409217,0.9056166666666666,0.3133228734135628,0.9095
129,0.326784735172987,0.9059333333333334,0.31250806003808973,0.9098
130,0.3259011544287205,0.9060333333333334,0.31170286536216735,0.9102
131,0.32502743825316427,0.9063833333333333,0.3109072372317314,0.9103
132,0.3241633616387844,0.9066833333333333,0.31012038290500643,0.9108
133,0.3233083263039589,0.9070333333333334,0.3093419298529625,0.911
134,0.3224625252187252,0.9072666666666667,0.30857202112674714,0.9111
135,0.3216254532337189,0.90755,0.3078102856874466,0.9112
136,0.32079694643616674,0.9078333333333334,0.3070565700531006,0.9111
137,0.31997705399990084,0.9080166666666667,0.30631144642829894,0.9113
138,0.31916573345661164,0.9082333333333333,0.30557405203580856,0.9114
139,0.318362458050251,0.9084666666666666,0.30484401881694795,0.9115
140,0.3175668574869633,0.9087833333333334,0.30412182211875916,0.9116
141,0.31677903011441233,0.9091,0.3034075930714607,0.9116
142,0.3159987837076187,0.9092666666666667,0.30270090848207476,0.912
143,0.3152260102331638,0.9094666666666666,0.3020007088780403,0.9122
144,0.31446043998003004,0.9097166666666666,0.3013072803616524,0.9123
145,0.3137019410729408,0.9098833333333334,0.30062061101198195,0.9126
146,0.312950686365366,0.9101166666666667,0.29994123578071596,0.9131
147,0.3122064009308815,0.91035,0.29926782548427583,0.9132
148,0.31146821826696397,0.9104666666666666,0.29860009998083115,0.9135
149,0.3107363425195217,0.9106166666666666,0.29793847650289534,0.9138
150,0.31001085340976714,0.9108,0.2972833409905434,0.9137
151,0.30929146260023116,0.9110833333333334,0.2966337278485298,0.914
152,0.3085778146982193,0.9114,0.2959891319274902,0.9142
153,0.3078702464699745,0.91165,0.29535039961338044,0.9142
154,0.30716818422079084,0.9119833333333334,0.29471673518419267,0.9145
155,0.3064718469977379,0.9122,0.29408883601427077,0.9144
156,0.30578093975782394,0.9124166666666667,0.29346573948860166,0.9146
157,0.3050956793129444,0.9125666666666666,0.2928481325507164,0.9148
158,0.3044156976044178,0.9126833333333333,0.2922361627221107,0.9151
159,0.30374094024300574,0.91275,0.29162796288728715,0.9152
160,0.3030711472034454,0.9129166666666667,0.2910255596041679,0.9153
161,0.30240636095404627,0.9132,0.2904284089803696,0.9153
162,0.30174599811434744,0.9135,0.2898359626531601,0.9157
